"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Dataset","Celltype","Comparison","Description_title_case","GOPathways"
"149","BP","GO:0045089","positive regulation of innate immune response","71/2342","318/15618",0.223270440251572,1.48891449011488,3.69963928169451,0.000286883795167341,0.0083980247716554,0.00704473491524712,"Ikbke/Rab7b/Ifi204/Ifi203/Traf3ip3/Tnfaip3/Appl2/Irak3/Havcr2/Irgm2/Igtp/Cd300lf/Rsad2/Irf4/Syk/Tifab/Pik3r1/Lacc1/Trim15/Vav1/Unc93b1/Slc15a3/Pik3ap1/Fcna/Dpp4/Ifih1/Spi1/Usp50/Lbp/Tlr2/Alpk1/Tifa/Gbp5/Gbp7/Gbp2/Tlr4/Trim32/Pla2g5/Tlr1/Tlr6/P2rx7/Lrch4/Cav1/Tril/Lag3/Clec7a/Kcnj8/Trim5/Trim12a/Trim30a/Hpx/Tlr3/Ddx60/Casp1/Nlrx1/Sin3a/Usp27x/Tlr8/Tlr7/Nlrp3/Nlrp1b/Ticam1/Nlrc4/Il12a/Oas1c/Oas1b/Oas1a/Gimap3/Irf7/Tlr9/Btk",71,"negative vs positive","negative","positive","Positive Regulation Of Innate Immune Response","Positive
Regulation
Of Innate
Immune
Response"
"150","BP","GO:0045165","cell fate commitment","61/2342","229/15618",0.266375545851528,1.77636775196805,4.97094156352104,3.13557795668108e-06,0.000246829093800918,0.000207054108850334,"Sox17/Wnt10a/Wnt6/Gli2/Sox13/Cdc73/Ly9/Prox1/Hey2/Prdm1/Nodal/Hnf1b/Rara/Id2/Tunar/Bcl11b/Gli3/Irf4/Ror2/Ptch1/Bmp4/Otx2/Spry2/Olig2/Runx1/Tead3/Epas1/Lbx1/Lhx3/Neurod1/Rag2/Dll4/Nkx2-2/Il6ra/Notch2/Nfib/Pdpn/Hes5/Fgfr3/Barhl2/Tbx3/Myl2/Smo/Wnt7a/Ntf3/Tead4/Sox6/Tbx6/Fgfr2/Nkx6-2/Sox1/Nfix/Cdon/Tbx18/Slamf8/Il23a/Tbx2/Six1/Spdef/Prdm11/Foxc2",61,"negative vs positive","negative","positive","Cell Fate Commitment","Cell Fate
Commitment"
"151","BP","GO:0045229","external encapsulating structure organization","72/2342","286/15618",0.251748251748252,1.6788233116158,4.86630122144578,3.99809623871679e-06,0.000299962430962673,0.000251625336685999,"Col9a1/Col3a1/Col5a2/Cflar/Adamts4/Lamb3/Col13a1/Mmp11/Mfap4/P3h4/Fkbp10/Nid1/Foxc1/Ecm2/Fgfr4/Lgals3/Mmp14/Scara3/Loxl2/Scx/Myh11/Adamts1/Adamts10/Tnxb/Lama1/Cyp1b1/Adamtsl2/Eng/Dpp4/Matn4/Slc2a10/Hapln2/Pbxip1/Adamtsl4/Col24a1/Col8a2/Hspg2/Pdpn/Tnfrsf1b/Mmp23/Emilin1/Pdgfra/Antxr2/Dmp1/Cav1/Tnfrsf1a/Mansc4/Ercc2/Aplp1/Apbb1/Crispld2/Ets1/Phldb1/Loxl1/Smad3/Myo1e/Impg1/Col6a4/Col6a5/Lamb2/Col4a6/Egfl6/Gpm6b/Col22a1/Lox/Hpse2/Spint1/Postn/Tie1/Foxc2/Col5a3/Adamts7",72,"negative vs positive","negative","positive","External Encapsulating Structure Organization","External
Encapsulating
Structure
Organization"
"152","BP","GO:0045576","mast cell activation","28/2342","70/15618",0.4,2.66746370623399,5.87255066864403,3.18353164803388e-07,5.042360404747e-05,4.22981514873274e-05,"Cd48/Cd84/Enpp3/Adora2b/Crhr1/Cd300lf/Unc13d/Syk/Cplx2/Ptgdr/Rac2/Tslp/Ptgds/Stxbp1/Adora3/Cnr1/Tlr4/Fgr/Nppa/Rhoh/Lat2/Ptpn6/Sphk2/Fes/Cbl/Il13ra2/Lcp2/Btk",28,"negative vs positive","negative","positive","Mast Cell Activation","Mast Cell
Activation"
"153","BP","GO:0045604","regulation of epidermal cell differentiation","16/2342","42/15618",0.380952380952381,2.54044162498475,4.19856179885923,0.000211003191277623,0.00664718340698899,0.00557603082969189,"Hey2/Prkch/Zfp36l1/Sfrp4/Foxc1/Msx2/Ptch1/Bmp4/Extl3/Trp63/Hes5/Fgfr3/Zfp36/Sult2b1/Cd109/Sfn",16,"negative vs positive","negative","positive","Regulation Of Epidermal Cell Differentiation","Regulation
Of
Epidermal
Cell
Differentiation"
"154","BP","GO:0045619","regulation of lymphocyte differentiation","47/2342","191/15618",0.246073298429319,1.64097898158374,3.74350451500632,0.000313802564446731,0.00873321006000497,0.00732590716325991,"Inpp5d/Sox13/Dusp10/Prdm1/Vsir/Tcf7/Rara/Foxj1/Id2/Zfp36l1/Gli3/Btn2a2/Syk/Zmiz1/Bmp4/Mmp14/Nfam1/Nckap1l/Runx1/H2-Oa/H2-Aa/Anxa1/Fas/Spi1/Mdk/Rag2/Ada/Fgl2/Slc4a2/Rhoh/Hspb1/Fancd2/Ptpn6/Lag3/Pglyrp1/Il1rl2/Slamf8/Il23a/Tespa1/Nlrp3/Il7r/Il12a/Pf4/Gimap3/Il15/Tlr9/Ccr2",47,"negative vs positive","negative","positive","Regulation Of Lymphocyte Differentiation","Regulation
Of
Lymphocyte
Differentiation"
"155","BP","GO:0045685","regulation of glial cell differentiation","28/2342","89/15618",0.314606741573034,2.09800516220651,4.36301060813358,6.64750815861217e-05,0.00263222857780601,0.00220806118952732,"Slc45a3/Cntn2/Dusp10/Tmem98/Id2/Id4/Zfp488/Bmp4/Enpp2/Drd3/Olig2/Daam2/Csf1r/Clcf1/Mdk/Nkx2-2/Nkx2-2os/Tlr2/Dab1/Tnfrsf1b/Trp73/Hes5/Fgfr3/Ntf3/Mag/Nkx6-2/Sox1/Spint1",28,"negative vs positive","negative","positive","Regulation Of Glial Cell Differentiation","Regulation
Of Glial
Cell
Differentiation"
"156","BP","GO:0045765","regulation of angiogenesis","67/2342","269/15618",0.24907063197026,1.66096717767358,4.59276917897317,1.24550560658559e-05,0.000703155739480302,0.000589846532186028,"Sp100/Glul/Nodal/Itgb2/Tbxa2r/Btg1/Sparc/Epn2/Pik3cg/Hif1a/Agtr1a/Foxc1/Stab1/Lgals3/Ptk2b/Cysltr2/Spry2/Adm2/Acvrl1/Emp2/Adamts1/Runx1/Jmjd8/Vegfa/Cyp1b1/Ecscr/Tcf4/Clic3/Eng/Mdk/Il1a/Id1/Efna1/Tek/Angptl3/E2f2/Epha2/Hgf/Emilin1/Cxcl10/Hspb1/Plxnd1/Alox5/Ptpn6/Tnfrsf1a/C5ar1/Gpr4/Adm/Igf2/Tlr3/Klf2/Hhip/Cdh5/Ets1/Foxo4/Cysltr1/Tnmd/Amot/Apoh/Notch4/Lrg1/Tie1/Pf4/Crhr2/Rras/Foxc2/Ccr2",67,"negative vs positive","negative","positive","Regulation Of Angiogenesis","Regulation
Of
Angiogenesis"
"157","BP","GO:0045785","positive regulation of cell adhesion","101/2342","441/15618",0.229024943310658,1.52728931025869,4.71773913677614,5.39198698158217e-06,0.000364310065837692,0.000305603747377,"Sox13/Myoc/F11r/Kif26b/Dusp10/Vsir/Nodal/Itgb2/Icosl/Havcr2/Rara/Slc4a1/Unc13d/Nid1/Gli3/Btn2a2/Nedd9/Ecm2/Syk/Zmiz1/Ptk2b/Dock5/Enpp2/Tnfrsf13c/Nckap1l/Emp2/Runx1/Rasal3/H2-Oa/H2-Aa/H2-Eb1/Ager/Vegfa/Vav1/Lama1/Capn1/Gcnt1/Anxa1/Dock8/Ldb1/Prkcq/Apbb1ip/Dpp4/Itgav/Mdk/Il1a/Sirpa/Ada/Sdc4/Prex1/Npy2r/Il6ra/Vcam1/Tek/Plpp3/Ptafr/Pdpn/Emilin1/Rhoh/Dmp1/Ptpn11/Col26a1/Cav1/Fbln2/Alox5/Ptpn6/Cd4/Plaur/Ceacam2/Dock1/Igf2/Pik3r2/Il12rb1/Adgrg1/Piezo1/Fut4/Icam1/Ets1/Cd276/Smad3/Tbx18/Lamb2/Ccr5/Egfl6/Il1rl2/Il23a/Tespa1/Nlrp3/Il7r/H2-DMb2/H2-Ob/Cd5/Il12a/Sfn/Gimap3/Rras/Itgal/Cd209c/Il15/Foxc2/Ccr2",101,"negative vs positive","negative","positive","Positive Regulation Of Cell Adhesion","Positive
Regulation
Of Cell
Adhesion"
"158","BP","GO:0046651","lymphocyte proliferation","70/2342","259/15618",0.27027027027027,1.80234034204999,5.46871977120251,3.35736216513799e-07,5.06499892506186e-05,4.24880561123172e-05,"Slc11a1/Inpp5d/Fcgr2b/Arg1/Gja1/Vsir/Itgb2/Icosl/Dock2/Havcr2/Tnfsf13/Slfn2/Slc4a1/Foxj1/Btn2a2/Syk/Cd180/Bmp4/Lgals3/Rac2/Tnfrsf13c/Nckap1l/Emp2/Rasal3/H2-Aa/Ager/Cfb/Lst1/Ccnd3/Mzb1/Csf1r/Clcf1/Anxa1/Dock8/Prkcq/Rag2/Il1a/Ada/Sdc4/Vcam1/Tlr4/Pla2g5/Tnfrsf1b/Tnfrsf4/Slc4a2/P2rx7/Ptpn6/Cd4/Cd79a/Cd37/Lrrc32/Itgam/Tspan32/Igf2/Il12rb1/Cd276/Zc3h12d/Il23a/Il7r/H2-DMb2/Ticam1/Il12a/Cd22/Itgal/Cd209a/Cd209c/Il15/Tlr9/Ccr2/Btk",70,"negative vs positive","negative","positive","Lymphocyte Proliferation","Lymphocyte
Proliferation"
"159","BP","GO:0046849","bone remodeling","28/2342","90/15618",0.311111111111111,2.07469399373755,4.29444400003442,8.28576964272624e-05,0.00319226070965034,0.00267784760003898,"Inpp5d/Tnfrsf11a/Gja1/Tns3/Egfr/P3h4/Syk/Ptk2b/Dock5/Rac2/Vegfa/Csf1r/Lrp5/Itgav/Mdk/Rassf2/Notch2/Epha2/Slc4a2/Fgfr3/Hnf1a/P2rx7/Pdk4/Lrrk1/Cbl/Htr1b/Trf/Acp5",28,"negative vs positive","negative","positive","Bone Remodeling","Bone
Remodeling"
"160","BP","GO:0046942","carboxylic acid transport","71/2342","302/15618",0.235099337748344,1.56779737700839,4.1848780145801,5.3942306176239e-05,0.00220830888346169,0.00185245353734607,"Slc11a1/Tnfrsf11a/Adora1/Pla2g4a/Kcnj10/Arg1/Slc16a10/Gja1/Slc16a9/Slc5a8/Slc47a1/Slc13a5/Ttyh2/Slc25a10/Slc16a3/Slc25a21/Bdkrb2/Syk/Hrh2/Ntrk2/Slc1a3/Cpt1b/Drd3/Slc22a3/Nfkbie/Slc25a2/Atp8b1/Slc22a8/Slc22a6/Anxa1/Apba1/Slc16a12/Ptges/Stxbp1/Pla2r1/Slc1a2/Il1a/Gnat2/Slc26a7/Mfsd2a/Pla2g5/Hnf1a/P2rx7/Trh/Slc6a1/Slc25a18/Slc6a13/Slco1a4/Kcnj8/Apoe/Ceacam2/Slc17a7/Ucp2/P2ry2/Folr1/Slc25a22/Ces1d/Kcnk1/Aqp9/Htr1b/Rbp1/Slco2a1/Slc38a3/Slc6a20b/Slc6a20a/Slc38a5/Ace2/Llgl2/Ntsr1/Crabp2/Drd4",71,"negative vs positive","negative","positive","Carboxylic Acid Transport","Carboxylic
Acid
Transport"
"161","BP","GO:0048265","response to pain","9/418","46/15618",0.195652173913043,7.3102766798419,7.10755570420324,2.95979876421255e-06,0.00529212019041204,0.00496311519093747,"Cacna1b/Dbh/Scn3a/Scn9a/Crh/Ret/Grin2b/Calca/Slc6a2",9,"positive vs negative","positive","negative","Response To Pain","Response
To Pain"
"162","BP","GO:0048546","digestive tract morphogenesis","19/2342","44/15618",0.431818181818182,2.87964831922987,5.24398550295983,6.57028672548163e-06,0.000411689834161497,0.000345348558479914,"Sox17/Gli2/Nodal/Egfr/Tcf7/Hnf1b/Id2/Hif1a/Gli3/Sox10/Trp63/Foxp4/Trp73/Fgfr3/Pdgfra/Fgfr2/Stra6/Smad3/Rbpms2",19,"negative vs positive","negative","positive","Digestive Tract Morphogenesis","Digestive
Tract
Morphogenesis"
"163","BP","GO:0048562","embryonic organ morphogenesis","63/2342","274/15618",0.22992700729927,1.5333048676345,3.74059046760326,0.000267018455353303,0.00805576313452135,0.00675762662837878,"Sox17/Fzd5/Gli2/Prox1/Gja1/Cdh23/Nodal/Lrig3/Tcf7/Sparc/Hnf1b/Hoxb2/Tcap/Fzd2/Ccdc103/Ush1g/Osr1/Id2/Hif1a/Asb2/Gli3/Ror2/Tifab/Bmp4/Otx2/Mmp14/Spry2/Mdfi/Six3/Lbx1/Eng/Crb2/Hoxd3/Neurod1/Alx4/Efna1/Notch2/Stil/Phactr4/Hspg2/Epha2/Msx1/Pdgfra/Tbx3/Smo/Mfap5/Tead2/Folr1/Mical2/Fgfr2/Yap1/Dscaml1/Stra6/Smad3/Rbpms2/Aldh1a2/Tbx18/Otx1/Tbx2/Six1/Grhl3/Foxc2/Tecta",63,"negative vs positive","negative","positive","Embryonic Organ Morphogenesis","Embryonic
Organ
Morphogenesis"
"164","BP","GO:0048565","digestive tract development","35/2342","117/15618",0.299145299145299,1.99489807090149,4.53680685161809,2.90880921809471e-05,0.00132688241292608,0.00111306350206504,"Sox17/Col3a1/Fzd5/Gli2/Prdm1/Nodal/Egfr/Tcf7/Hnf1b/Ccdc103/Id2/Hif1a/Gli3/Hrh2/Klf5/Sox10/Trp63/Filip1l/Foxp4/Alx4/Nkx2-2/Ada/Hmgcs2/Trp73/Fgfr3/Pdgfra/Smo/Fgfr2/Yap1/Stra6/Smad3/Rbpms2/Aldh1a2/Spdef/Tlr9",35,"negative vs positive","negative","positive","Digestive Tract Development","Digestive
Tract
Development"
"165","BP","GO:0048568","embryonic organ development","103/2342","441/15618",0.233560090702948,1.55753266293708,4.98833109792961,1.71766121509363e-06,0.000178074622699344,0.000149378996390153,"Sox17/Fzd5/Gli2/Prox1/Hey2/Prdm1/Gja1/Cdh23/Nodal/E2f7/Lrig3/Egfr/Tcf7/Sparc/Epn2/Hnf1b/Hoxb2/Tcap/Rara/Fzd2/Ccdc103/Ush1g/Osr1/Id2/Hif1a/Zfp36l1/Esrrb/Asb2/Gli3/Foxc1/Ror2/Tifab/Ptch1/Bmp4/Otx2/Mmp14/Spry2/Zfpm2/Nfe2/Runx1/Tead3/Vegfa/Mdfi/Six3/Epas1/Pcdh12/Lbx1/Ldb1/Eng/Crb2/Hoxd3/Neurod1/Itgav/Alx4/Lmo2/Ada/Efna1/Gja5/Notch2/Vcam1/Stil/Phactr4/Hspg2/Epha2/En2/Msx1/Pdgfra/Tbx3/Smo/A2m/Mfap5/Tead4/Ercc2/Zfp568/Tead2/Folr1/Adm/Mical2/Palb2/Fgfr2/Igf2/Cdkn1c/Yap1/St14/Dscaml1/Stra6/Smad3/Rbpms2/Aldh1a2/Bmp5/Tbx18/Otx1/Tbx2/Llgl2/Socs3/Six1/Spint1/Nes/Grhl3/Cebpa/Fendrr/Foxc2/Tecta",103,"negative vs positive","negative","positive","Embryonic Organ Development","Embryonic
Organ
Development"
"166","BP","GO:0048608","reproductive structure development","69/2342","304/15618",0.226973684210526,1.51361016225448,3.79826015063372,0.00020994298522016,0.00664718340698899,0.00557603082969189,"Gli2/Pla2g4a/Gja1/Sgpl1/Tcf7/Gdf9/Hnf1b/Rara/Osr1/Gm4787/Adam4/Gli3/Foxc1/Id4/Ror2/Tifab/Ptch1/Fst/Bmp4/Mmp14/Zfpm2/Scx/Trp63/Adamts1/Runx1/Mas1/Vegfa/Cyp1b1/Six3/Ctnna1/Tnfaip6/Itgav/Kif18a/Fgf7/Mertk/Il1a/Bcl2l1/Tnfsf10/Schip1/Msh4/Tnc/Mfn2/Pdgfra/Antxr2/Hnf1a/Tbx3/Ptpn11/Nudt1/Lfng/Wnt7a/A2m/Cdkn1b/Plaur/Fgfr2/Cdkn1c/Adam5/Tex15/Tlr3/Ing2/Adgrg1/Icam1/Cbl/Stra6/Bmp5/Aspm/Amh/Rxfp2/Lhb/Tlr9",69,"negative vs positive","negative","positive","Reproductive Structure Development","Reproductive
Structure
Development"
"167","BP","GO:0048709","oligodendrocyte differentiation","43/2342","127/15618",0.338582677165354,2.2578925072453,5.97811537354723,8.50008350158303e-08,1.79509170837135e-05,1.50582375950071e-05,"Slc45a3/Cntn2/Sox13/Kcnj10/Dusp10/Tmem98/Cntnap1/Id2/Gli3/Id4/Ntrk2/Zfp488/Bmp4/Otx2/Enpp2/Sox10/Drd3/Olig2/Daam2/Gpr17/Abca2/Mdk/Mal/Nkx2-2/Nkx2-2os/B4galt5/Tlr2/Tspan2/Tnfrsf1b/Trp73/Hes5/Fgfr3/Prdm8/Ercc2/Mag/Sox6/Nkx6-2/Sox1/Nfix/Fa2h/Mobp/Plp1/Gpm6b",43,"negative vs positive","negative","positive","Oligodendrocyte Differentiation","Oligodendrocyte
Differentiation"
"168","BP","GO:0048713","regulation of oligodendrocyte differentiation","20/2342","53/15618",0.377358490566038,2.51647519456037,4.6446961872471,4.15323235202132e-05,0.0017805812685132,0.0014936515874622,"Slc45a3/Dusp10/Tmem98/Id2/Id4/Zfp488/Bmp4/Enpp2/Drd3/Olig2/Daam2/Mdk/Nkx2-2/Nkx2-2os/Tlr2/Tnfrsf1b/Trp73/Hes5/Nkx6-2/Sox1",20,"negative vs positive","negative","positive","Regulation Of Oligodendrocyte Differentiation","Regulation
Of
Oligodendrocyte
Differentiation"
"169","BP","GO:0048715","negative regulation of oligodendrocyte differentiation","9/2342","17/15618",0.529411764705882,3.53046667001557,4.38437297674296,0.000291618538194979,0.0083980247716554,0.00704473491524712,"Dusp10/Tmem98/Id2/Id4/Bmp4/Drd3/Daam2/Hes5/Nkx6-2",9,"negative vs positive","negative","positive","Negative Regulation Of Oligodendrocyte Differentiation","Negative
Regulation
Of
Oligodendrocyte
Differentiation"
"170","BP","GO:0048771","tissue remodeling","53/2342","184/15618",0.28804347826087,1.92086381019567,5.27744477986079,1.0910071956619e-06,0.000124418460593283,0.000104369193622898,"Igfbp5/Tmbim1/Inpp5d/Tnfrsf11a/Crb1/Gja1/Tns3/Egfr/Flt4/P3h4/Hif1a/Foxc1/Syk/Mmp14/Ptk2b/Dock5/Rac2/Acvrl1/Cbs/Vegfa/Epas1/Csf1r/Lrp5/Capn1/Itgav/Mdk/Dll4/Il1a/Rassf2/Gja5/Notch2/Gnat2/Epha2/Slc4a2/Fgfr3/Fam114a1/Hnf1a/P2rx7/Pdk4/Cav1/Lrrk1/Cbl/Cspg4/Htr1b/Trf/Ndp/Timp1/Il23a/Clec10a/Tie1/Foxc2/Acp5/Ccr2",53,"negative vs positive","negative","positive","Tissue Remodeling","Tissue
Remodeling"
"171","BP","GO:0048844","artery morphogenesis","24/2342","77/15618",0.311688311688312,2.0785431477148,3.98475876867081,0.000251753378419355,0.00773901556355128,0.00649192097339383,"Col3a1/Prox1/Hey2/Prdm1/Fkbp10/Foxc1/Zmiz1/Bmp4/Acvrl1/Adgrf4/Adgrf5/Vegfa/Eng/Mdk/Dll4/Gja5/Angptl3/Apoe/Folr1/Stra6/Tbx2/Six1/Notch4/Foxc2",24,"negative vs positive","negative","positive","Artery Morphogenesis","Artery
Morphogenesis"
"172","BP","GO:0050670","regulation of lymphocyte proliferation","55/2342","199/15618",0.276381909547739,1.84309678194559,5.02729643573479,2.82756925158904e-06,0.000237099998125893,0.00019889279689196,"Inpp5d/Fcgr2b/Arg1/Vsir/Icosl/Havcr2/Tnfsf13/Slc4a1/Foxj1/Btn2a2/Syk/Bmp4/Lgals3/Rac2/Tnfrsf13c/Nckap1l/Rasal3/H2-Aa/Ager/Lst1/Mzb1/Csf1r/Clcf1/Anxa1/Prkcq/Il1a/Ada/Sdc4/Vcam1/Tlr4/Pla2g5/Tnfrsf1b/Tnfrsf4/Slc4a2/Ptpn6/Cd4/Cd37/Lrrc32/Tspan32/Igf2/Il12rb1/Cd276/Zc3h12d/Il23a/H2-DMb2/Ticam1/Il12a/Cd22/Itgal/Cd209a/Cd209c/Il15/Tlr9/Ccr2/Btk",55,"negative vs positive","negative","positive","Regulation Of Lymphocyte Proliferation","Regulation
Of
Lymphocyte
Proliferation"
"173","BP","GO:0050673","epithelial cell proliferation","96/2342","429/15618",0.223776223776224,1.49228738810293,4.34251566148183,2.45765409148092e-05,0.00118758844318849,0.000996215895779598,"Cflar/Igfbp5/Gpbar1/Gli2/Cdc73/Glul/Dusp10/Prox1/Tnfaip3/Arg1/Prdm1/Gja1/Nodal/Igfbp3/Egfr/Flt4/Sparc/Adora2b/Hnf1b/Osr1/Id2/Nkx2-9/Zfp36l1/Bcl11b/Agtr1a/Ptch1/Fst/Vstm4/Bmp4/Ang/Mmp14/Extl3/Loxl2/Acvrl1/Snai2/Cldn1/Trp63/Ager/Vegfa/Mcc/Nfatc1/Eng/Celf1/Mdk/Dll4/Fgf7/Id1/Bcl2l1/Notch2/Enpep/Nfib/Cdkn2b/Tek/Col8a2/Hspg2/Epha2/Hes5/Hgf/Fgfr3/Fgfbp1/Ncf1/Cav1/Smo/Tgfa/Wnt7a/Alox5/Cdkn1b/C5ar1/Apoe/Ceacam2/Zfp36/Fgfr2/Igf2/Cdkn1c/Cdh3/Fa2h/Wfdc1/Yap1/Smad3/Aldh1a2/Bmp5/Cd109/Tbx18/Plxnb3/Tnmd/Tbx2/Apoh/Six1/Lrg1/Uhrf1/Agtr1b/Il12a/Tie1/Sfn/Atoh8/Btk",96,"negative vs positive","negative","positive","Epithelial Cell Proliferation","Epithelial
Cell
Proliferation"
"174","BP","GO:0050678","regulation of epithelial cell proliferation","80/2342","358/15618",0.223463687150838,1.49020318784022,3.9409325905748,0.000118869101535123,0.00434481805739277,0.00364467744517948,"Cflar/Gpbar1/Gli2/Cdc73/Glul/Dusp10/Prox1/Tnfaip3/Arg1/Gja1/Nodal/Egfr/Flt4/Sparc/Adora2b/Osr1/Nkx2-9/Zfp36l1/Bcl11b/Agtr1a/Ptch1/Bmp4/Ang/Extl3/Acvrl1/Snai2/Cldn1/Trp63/Ager/Vegfa/Mcc/Nfatc1/Eng/Celf1/Mdk/Dll4/Fgf7/Id1/Notch2/Nfib/Cdkn2b/Tek/Hspg2/Hes5/Fgfr3/Fgfbp1/Cav1/Smo/Tgfa/Wnt7a/Alox5/Cdkn1b/C5ar1/Apoe/Ceacam2/Zfp36/Fgfr2/Igf2/Cdkn1c/Cdh3/Fa2h/Wfdc1/Yap1/Smad3/Aldh1a2/Bmp5/Cd109/Tbx18/Plxnb3/Tnmd/Apoh/Six1/Lrg1/Uhrf1/Agtr1b/Il12a/Tie1/Sfn/Atoh8/Btk",80,"negative vs positive","negative","positive","Regulation Of Epithelial Cell Proliferation","Regulation
Of
Epithelial
Cell
Proliferation"
"175","BP","GO:0050727","regulation of inflammatory response","86/2342","297/15618",0.28956228956229,1.93099224525356,6.80360921254419,4.14928729320198e-10,3.94320602430629e-07,3.30778271233506e-07,"Tnfrsf11a/Adora1/Fcgr2b/Dusp10/Tnfaip3/Enpp3/Irgm2/Igtp/Adora2b/Pik3cg/Extl3/Lacc1/Ppara/Mas1/Gpsm3/Ager/Gpr17/Tslp/Csf1r/Clcf1/Anxa1/Pik3ap1/Calhm2/Ptges/Tnfaip6/Celf1/Mdk/Sirpa/Lbp/Ada/Tlr2/Tnfaip8l2/Fcgr1/Adora3/Gbp5/Gbp2/Cnr1/Tnc/Tlr4/Pla2g5/Tnfrsf1b/Nppa/Hgf/Tlr6/Clock/Ncf1/Gper1/Fancd2/Alox5/Ptpn6/Tnfrsf1a/Pglyrp1/Gpr4/Apoe/Kcnn4/Zfp36/Nkg7/Siglece/Chrna7/Gprc5b/Cdh5/Wfdc1/Casp1/Casp12/Ets1/Nlrx1/Il10ra/Cd276/Smad3/Rora/Ccr5/Il1rl2/Slamf8/Nlrp3/Nlrp1b/Aoc3/Socs3/F12/Gsdmd/Akna/Pf4/Cebpa/Acp5/Tlr9/Ccr2/Btk",86,"negative vs positive","negative","positive","Regulation Of Inflammatory Response","Regulation
Of
Inflammatory
Response"
"176","BP","GO:0050728","negative regulation of inflammatory response","40/2342","129/15618",0.310077519379845,2.06780132266201,5.11484230272993,3.04926577230338e-06,0.000246829093800918,0.000207054108850334,"Adora1/Fcgr2b/Dusp10/Tnfaip3/Enpp3/Irgm2/Igtp/Extl3/Ppara/Gpr17/Tnfaip6/Mdk/Sirpa/Ada/Tnfaip8l2/Pla2g5/Tnfrsf1b/Hgf/Gper1/Alox5/Ptpn6/Tnfrsf1a/Pglyrp1/Apoe/Zfp36/Siglece/Chrna7/Cdh5/Wfdc1/Ets1/Nlrx1/Il10ra/Cd276/Smad3/Rora/Slamf8/Nlrp3/Socs3/Pf4/Acp5",40,"negative vs positive","negative","positive","Negative Regulation Of Inflammatory Response","Negative
Regulation
Of
Inflammatory
Response"
"177","BP","GO:0050729","positive regulation of inflammatory response","34/2342","114/15618",0.298245614035088,1.98889837745517,4.45082827944317,4.02480670012217e-05,0.00173859453061338,0.00145843075321811,"Tnfrsf11a/Adora2b/Pik3cg/Gpsm3/Tslp/Csf1r/Mdk/Lbp/Tlr2/Fcgr1/Adora3/Gbp5/Gbp2/Cnr1/Tlr4/Nppa/Tlr6/Clock/Tnfrsf1a/Gpr4/Kcnn4/Nkg7/Gprc5b/Casp1/Casp12/Ets1/Ccr5/Nlrp3/Nlrp1b/Aoc3/Gsdmd/Cebpa/Ccr2/Btk",34,"negative vs positive","negative","positive","Positive Regulation Of Inflammatory Response","Positive
Regulation
Of
Inflammatory
Response"
"178","BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","37/2342","137/15618",0.27007299270073,1.80102476515798,3.95517177822189,0.000189433056937243,0.00620971046175569,0.00520905394934702,"Nedd9/Syk/Enpp2/Parp14/Hcls1/Vegfa/Csf1r/Clcf1/Fgf7/Adnp/Efna1/Il6ra/Bank1/Musk/Tlr4/Plpp3/Hes5/Fgfr3/Pdgfra/Ptpn11/Tgfa/Cd4/Tnfrsf1a/Ntf3/Tspan9/Clec7a/Il11/Lrrk1/Hpx/Gprc5b/Crlf1/Icam1/Cspg4/Il23a/Il31ra/Il12a/Il15",37,"negative vs positive","negative","positive","Positive Regulation Of Peptidyl-Tyrosine Phosphorylation","Positive
Regulation
Of
Peptidyl-Tyrosine
Phosphorylation"
"179","BP","GO:0050830","defense response to Gram-positive bacterium","24/2342","63/15618",0.380952380952381,2.54044162498475,5.14563694634291,6.02559251722064e-06,0.000386044140822383,0.000323835510328215,"Stab2/Havcr2/Ang/Tnfaip8/Mpeg1/Hck/Lbp/Tlr2/Gbp7/Gbp2/Fgr/Epha2/Gbp9/Gbp4/P2rx7/Ncf1/C5ar1/Pglyrp1/Adm/Nlrp3/Rnase6/Il7r/Gsdmd/Acp5",24,"negative vs positive","negative","positive","Defense Response To Gram-Positive Bacterium","Defense
Response
To
Gram-Positive
Bacterium"
