"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","description","entrez","Comparison"
"Ccdc47|Ccdc47",10291.3172259002,1.68110246501584,0.593808578928012,2.83105115801913,0.00463952997009192,0.0148359826127276,"Ccdc47","coiled-coil domain containing 47","67163","CGRP vs nonCGRP"
"Sstr2|Sstr2",492.543952835207,2.57613470211278,0.509460676498676,5.05659184496349,4.2681536071025e-07,3.95043884847857e-06,"Sstr2","somatostatin receptor 2","20606","CGRP vs nonCGRP"
"1810043H04Rik|1810043H04Rik",248.120896121642,1.83663632752166,0.444610251241767,4.13089064499089,3.61360461492579e-05,0.000218652263968623,"1810043H04Rik",NA,NA,"CGRP vs nonCGRP"
"Pdia6|Pdia6",15060.1533740018,2.27680390707663,0.856255480237237,2.65902404086898,0.00783673707769016,0.0230591679536776,"Pdia6","protein disulfide isomerase associated 6","71853","CGRP vs nonCGRP"
"2410018L13Rik|2410018L13Rik",30.335925758214,3.15645974859476,1.1820074849353,2.67042280935093,0.00757557875864131,0.0224252369488918,"2410018L13Rik","RIKEN cDNA 2410018L13 gene","69732","CGRP vs nonCGRP"
"Sox11|Sox11",1913.27774601325,2.71803378889938,0.527142983322948,5.15616042494909,2.52064962636342e-07,2.45778250127617e-06,"Sox11","SRY (sex determining region Y)-box 11","20666","CGRP vs nonCGRP"
"Rps7|Rps7",508.56433061335,1.75775074700309,0.734172008268636,2.39419472168152,0.0166569031145104,0.0431350144379409,"Rps7","ribosomal protein S7","20115","CGRP vs nonCGRP"
"Fam150b|Fam150b",193.19371031536,3.96089228704309,1.15516477077109,3.42885481557677,0.000606133674590968,0.00259521448412255,"Fam150b",NA,NA,"CGRP vs nonCGRP"
"Acp1|Acp1",667.408336697688,1.6890435874256,0.441309446515027,3.82734519001077,0.000129532800847312,0.000675294609275601,"Acp1","acid phosphatase 1, soluble","11431","CGRP vs nonCGRP"
"Bcap29|Bcap29",2404.12605913171,2.07104281252211,0.868274774763726,2.38523895052195,0.0170680310881891,0.0440171040818576,"Bcap29","B cell receptor associated protein 29","12033","CGRP vs nonCGRP"
"Dus4l|Dus4l",224.804561263042,1.74307623979059,0.508671873701411,3.42672030813674,0.00061091796679994,0.00261244144250294,"Dus4l","dihydrouridine synthase 4 like","71916","CGRP vs nonCGRP"
"Sostdc1|Sostdc1",302.489286906563,3.04242290580361,1.25831889991285,2.41784726114686,0.0156126287537059,0.0408673599558638,"Sostdc1","sclerostin domain containing 1","66042","CGRP vs nonCGRP"
"Tspan13|Tspan13",11273.97930265,2.14337075419783,0.732343725372929,2.92672781910757,0.00342548520084907,0.0114551650045599,"Tspan13","tetraspanin 13","66109","CGRP vs nonCGRP"
"Arl4a|Arl4a",595.50658527821,2.01618031178985,0.575495984697557,3.50337859064198,0.000459396022466087,0.00203459506682476,"Arl4a","ADP-ribosylation factor-like 4A","11861","CGRP vs nonCGRP"
"Dnajb9|Dnajb9",4533.01109113746,2.52899066489133,0.882154242839743,2.8668350069374,0.00414599098106884,0.0135415111260243,"Dnajb9","DnaJ heat shock protein family (Hsp40) member B9","27362","CGRP vs nonCGRP"
"Gm33680|Gm33680",146.662382621784,3.49771129314441,1.44305574673856,2.42382271166554,0.0153581010622603,0.0403189291775929,"Gm33680","predicted gene, 33680","102636677","CGRP vs nonCGRP"
"Srp54a|Srp54a",102.485953966483,2.12218643741992,0.882727528081107,2.40412400192523,0.0162112732825848,0.0421824783330506,"Srp54a","signal recognition particle 54A","24067","CGRP vs nonCGRP"
"Rpl36al|Rpl36al",328.588232121281,2.04354336642052,0.552999604291798,3.69537943709308,0.000219558647660516,0.0010742262687603,"Rpl36al","ribosomal protein L36A-like","66483","CGRP vs nonCGRP"
"L3hypdh|L3hypdh",177.039626444172,1.59118487577229,0.356615679446706,4.46190385751136,8.12346735661759e-06,5.76528737209814e-05,"L3hypdh","L-3-hydroxyproline dehydratase (trans-)","67217","CGRP vs nonCGRP"
"4930447C04Rik|4930447C04Rik",1193.9918189273,1.68873305099601,0.54033292374134,3.12535656591678,0.00177589653017632,0.00653083051778281,"4930447C04Rik","RIKEN cDNA 4930447C04 gene","75801","CGRP vs nonCGRP"
"Rplp2-ps1|Rplp2-ps1",7.65007653370476,2.74733560700771,1.00106477525901,2.74441342349388,0.0060619141866218,0.0185770664862366,"Rplp2-ps1","ribosomal protein lateral stalk subunit P2, pseudogene 1","665931","CGRP vs nonCGRP"
"Syndig1l|Syndig1l",138.168668225705,1.97835157704557,0.802274274741973,2.4659292206295,0.0136658335149119,0.0366658637723311,"Syndig1l","synapse differentiation inducing 1 like","627191","CGRP vs nonCGRP"
"Zdhhc22|Zdhhc22",3317.94942530723,1.88260472290988,0.512600761877124,3.67265299414666,0.000240045346834426,0.00115915248067336,"Zdhhc22","zinc finger, DHHC-type containing 22","238331","CGRP vs nonCGRP"
"Nrp|Nrp",574.815481207812,2.2171151453961,0.819028069454574,2.70700752279781,0.00678927188983776,0.0204531903416183,"Nrp","neural regeneration protein","654309","CGRP vs nonCGRP"
"Lgmn|Lgmn",13236.5649404636,2.49682823611648,0.998682363320113,2.50012248921248,0.0124150372535182,0.0338701022953172,"Lgmn","legumain","19141","CGRP vs nonCGRP"
"Snhg10|Snhg10",242.766631193636,1.59279484321484,0.522059419275127,3.05098382369275,0.00228092863046396,0.00810240906438774,"Snhg10","small nucleolar RNA host gene 10","69434","CGRP vs nonCGRP"
"Glrx5|Glrx5",276.406706548439,1.72309233932891,0.461328222545739,3.73506812529353,0.000187664378251804,0.000935280402787113,"Glrx5","glutaredoxin 5","73046","CGRP vs nonCGRP"
"Gskip|Gskip",816.799772053132,1.8413695283989,0.634393408400965,2.90256724615126,0.00370117689228635,0.0122548316059852,"Gskip","GSK3B interacting protein","66787","CGRP vs nonCGRP"
"Amn|Amn",171.632376653468,2.21106171675057,0.625651066590206,3.53401733781233,0.000409294229126486,0.00184039480634941,"Amn","amnionless","93835","CGRP vs nonCGRP"
"Siva1|Siva1",164.666087578921,1.82715775239973,0.612248284716013,2.98434115376452,0.00284189716795947,0.00974885237287196,"Siva1","SIVA1, apoptosis-inducing factor","30954","CGRP vs nonCGRP"
"Ahnak2|Ahnak2",457.303618506891,3.89978881759203,0.980265976371689,3.97829661703299,6.94107480480909e-05,0.000389770957218538,"Ahnak2","AHNAK nucleoprotein 2","100041194","CGRP vs nonCGRP"
"Mrpl32|Mrpl32",506.898700209867,1.76915511702731,0.630165823550511,2.80744377259219,0.00499363966238608,0.0157845900527985,"Mrpl32","mitochondrial ribosomal protein L32","75398","CGRP vs nonCGRP"
"Stard3nl|Stard3nl",2441.275960988,1.50956740040598,0.490114962657644,3.08002716795333,0.00206981713602546,0.00745792977501442,"Stard3nl","STARD3 N-terminal like","76205","CGRP vs nonCGRP"
"Nkapl|Nkapl",252.083069479191,2.12743756395241,0.744469381122814,2.8576562285796,0.0042678248401334,0.0138537884325301,"Nkapl","NFKB activating protein-like","66707","CGRP vs nonCGRP"
"Gm36839|Gm36839",156.906772317058,1.6725872734353,0.487893819964414,3.42817884751502,0.00060764500578666,0.00260114482738885,"Gm36839","predicted gene, 36839","102640879","CGRP vs nonCGRP"
"Lyrm4|Lyrm4",482.64372397796,1.70985047825832,0.409320190955186,4.17729326830477,2.94998573585316e-05,0.000182353903737722,"Lyrm4","LYR motif containing 4","380840","CGRP vs nonCGRP"
"Ssr1|Ssr1",19419.590358052,2.36840380969814,0.675392601501608,3.50670677237572,0.000453688796049573,0.00201148058209799,"Ssr1","signal sequence receptor, alpha","107513","CGRP vs nonCGRP"
"Fam120aos|Fam120aos",587.445824032664,1.64604493780912,0.537728422061579,3.06110830351575,0.00220519313033312,0.00787547132332349,"Fam120aos","family with sequence similarity 120A, opposite strand","68128","CGRP vs nonCGRP"
"9430083A17Rik|9430083A17Rik",1079.23697043768,1.95795246942831,0.663046556513416,2.95296378541511,0.00314738884380387,0.0106304348112936,"9430083A17Rik","RIKEN cDNA 9430083A17 gene","77428","CGRP vs nonCGRP"
"Gm31364|Gm31364",284.721670570956,2.55312064774285,0.519878065907868,4.91099897296939,9.0613562794778e-07,7.87726259181777e-06,"Gm31364","predicted gene, 31364","102633572","CGRP vs nonCGRP"
"Gas1|Gas1",154.105081062672,2.08407111134673,0.764359237391077,2.72655972401159,0.00639983695333557,0.0194592445025934,"Gas1","growth arrest specific 1","14451","CGRP vs nonCGRP"
"Pcsk1|Pcsk1",3841.92195473485,2.59509608393985,0.589903181910673,4.39918983914349,1.08655747579768e-05,7.45962801528143e-05,"Pcsk1","proprotein convertase subtilisin/kexin type 1","18548","CGRP vs nonCGRP"
"Hapln1|Hapln1",523.487343907441,1.60390842341715,0.621612445167635,2.58023859703229,0.0098732073031419,0.0280073922713249,"Hapln1","hyaluronan and proteoglycan link protein 1","12950","CGRP vs nonCGRP"
"Tbca|Tbca",270.989655542055,1.68962605880266,0.723643551201518,2.33488719134891,0.0195493146547215,0.0493101835187901,"Tbca","tubulin cofactor A","21371","CGRP vs nonCGRP"
"Crhbp|Crhbp",1373.6088280302,3.6867692944091,0.881430102516143,4.18271316566656,2.88050721131968e-05,0.000178756295406083,"Crhbp","corticotropin releasing hormone binding protein","12919","CGRP vs nonCGRP"
"F2rl2|F2rl2",422.488444992877,2.52782512691702,1.08318317770086,2.33370050325423,0.0196114097259788,0.049424076545969,"F2rl2","coagulation factor II thrombin receptor like 2","14064","CGRP vs nonCGRP"
"Hmgcr|Hmgcr",5653.09213964701,2.07651335552353,0.379285359532105,5.4748049281026,4.37993827985699e-08,4.86206187391668e-07,"Hmgcr","3-hydroxy-3-methylglutaryl-Coenzyme A reductase","15357","CGRP vs nonCGRP"
"Fam159b|Fam159b",139.077461590059,5.56399021172483,0.975784120457236,5.70207087313292,1.18360594016149e-08,1.45500198002072e-07,"Fam159b",NA,NA,"CGRP vs nonCGRP"
"Plpp1|Plpp1",2136.82965885642,2.71090417366924,0.76853031554865,3.52738742873654,0.000419682177834735,0.00187971998041936,"Plpp1","phospholipid phosphatase 1","19012","CGRP vs nonCGRP"
"Isl1|Isl1",128.118454300362,8.10849412860047,1.61104337168669,5.03307004088366,4.82686669300165e-07,4.41990819892947e-06,"Isl1","ISL1 transcription factor, LIM/homeodomain","16392","CGRP vs nonCGRP"
"Emb|Emb",2333.66786943583,1.54194322611716,0.638432703988211,2.41520087627847,0.0157265338438735,0.0411205373258954,"Emb","embigin","13723","CGRP vs nonCGRP"
"Gm7120|Gm7120",349.313146751689,2.63822797499927,0.839301781203862,3.1433603908419,0.00167020066279405,0.00620355944754747,"Gm7120",NA,NA,"CGRP vs nonCGRP"
